account_age_days,followers_count,following_count,posts_count,followers_to_following_ratio,posts_per_day,bio_length,has_external_url,sentiment_score,content_diversity,suspicious_content_score,spam_pattern_matches,engagement_rate,posting_regularity,activity_score,time_zone_consistency,network_isolation_score,mutual_connection_ratio,clustering_coefficient,reciprocity,network_score,profile_pic_score,is_default_image,is_stock_photo,is_ai_generated,Sentiment,Country,Account.Type,Gender,Thread.Entry.Type,Twitter.Verified,word_sex,word_good,word_woman,word_new,word_like,name_2_w,links_twitter,links_youtube,links_facebook,links_instagram,links_other,deberta_phishing_score,deberta_spam_confidence,is_threat
268,25613,3183,16575,8.046811184417216,61.84701492537314,414,1,-0.07858894615725687,0.27161705271496706,0.1627027020316949,5,0.15537048742184778,0.565483087619812,0.753815739113376,0.4900388319689325,0.417788638767448,0.7183563892864221,0.8925788100152923,0.28739611099505535,0.3776565586205063,0.6285803967889496,0,1,1,neutral,US,individual,male,retweet,no,1,0,0,2,1,1,0,1,1,2,2,0.22887718949703495,0.13885138280569703,1
1985,14026,3167,12204,4.428796968740133,6.1481108312342565,7,1,-0.8493753530857404,0.29575169726353,0.6888113215287561,7,0.6833826894351941,0.30396137170347404,0.012366908895161788,0.23658018696621608,0.8518060286557922,0.7144552006273498,0.14762705845252178,0.6667515373082687,0.3736396164900734,0.015202885349548279,0,0,0,positive,India,individual,male,retweet,no,2,2,2,4,2,1,1,1,1,1,2,0.6488415521404077,0.5481518931992225,1
1078,53535,2997,11952,17.862862862862862,11.087198515769945,4,1,0.438110795553732,0.5080805361856736,0.07881144921456174,1,0.796902683294257,0.22043994734097416,0.03770760173755883,0.668350429964355,0.9791831168803773,0.9222827271012008,0.11557361686297973,0.49425835871657753,0.13518254049259948,0.07535880337171841,0,0,0,positive,Brazil,bot,unknown,reply,no,2,2,1,4,0,2,1,0,1,2,2,0.0497048792188088,0.14258319165943112,1
236,94090,6521,17787,14.428768593773961,75.36864406779661,361,1,-0.41629606816682063,0.13387708416345978,0.5468055742086343,6,0.04737472758140038,0.08059272684742724,0.25564463186580777,0.23459098616910612,0.3548231729731326,0.8620909309564656,0.9997864387066695,0.4990029524122338,0.9186227075276546,0.4093473180720003,1,0,0,negative,Russia,individual,male,original,no,4,1,1,3,2,1,2,2,1,1,1,0.5753635345053373,0.4379233532795638,1
389,30908,3227,33872,9.57793616361946,87.07455012853471,181,0,-0.9022235409896295,0.38538175327486734,0.7731014952019376,7,0.9871959744186861,0.026244486992232696,0.8892084862798261,0.6021013543498394,0.29461063415154,0.9851055817139484,0.8259589346989895,0.35498202898191145,0.7616870007016279,0.17599914738134703,0,0,0,neutral,UK,individual,male,retweet,yes,1,0,1,4,4,0,0,1,0,1,2,0.7313891240669688,0.6512319013841373,1
3038,52113,6564,29376,7.939213893967093,9.669519420671495,111,0,0.8055020299481555,0.1821581610790296,0.9500598350489707,3,0.6970268873161803,0.1057364308361799,0.16907450059776374,0.3577693114964655,0.7701107821018762,0.5953797631243839,0.6974185154141039,0.21067304913596474,0.22564936711254402,0.6318100459463313,0,0,0,positive,Brazil,individual,unknown,reply,no,4,4,4,3,4,2,1,0,2,2,0,0.9742705163834788,0.8282909456868289,1
763,19610,9920,548,1.9768145161290323,0.7182175622542595,491,0,-0.03379781581217989,0.26476271303273646,0.6985275629694127,8,0.32140199165784433,0.7420794122839406,0.9970379567816067,0.25147613192651497,0.44979294459057706,0.4005146643116365,0.39898123259545226,0.21345430803242804,0.7277977080139132,0.17465908114846684,0,0,0,neutral,US,organisational,male,reply,no,0,3,4,1,2,2,2,0,1,2,1,0.6615751312481869,0.5459820536731187,1
1849,46646,2024,11640,23.046442687747035,6.295294753921039,272,1,-0.4380778936539569,0.7063876345584273,0.09949175763458351,5,0.1512937956953906,0.34401865015388944,0.805692566071367,0.695002630626535,0.21756859284123764,0.24009811438066098,0.8539629741688838,0.3869702400899242,0.10369270385417606,0.9936148719756034,0,0,0,negative,UK,individual,female,retweet,no,0,4,1,3,1,2,0,1,2,2,0,0.11772243110828677,0.10423435428717712,0
2449,63185,329,26437,192.0516717325228,10.795018374846876,421,1,0.43277311576982314,0.8548111563172811,0.08852054971414103,2,0.39253141467821473,0.027418915401902222,0.45613655312921275,0.9652397784601923,0.18093926238833913,0.24396937037835942,0.9227730055410107,0.6818357808696212,0.5238108652287692,0.4358128812129243,0,0,0,negative,Other,organisational,male,retweet,no,0,1,4,2,4,1,0,0,1,1,1,0.04678297180568909,0.062486916373815135,0
624,72567,2486,22145,29.190265486725664,35.48878205128205,264,1,0.7718047553651275,0.022905866597183855,0.7315980485380659,3,0.2205656605586258,0.5081652718543446,0.7478622452486067,0.8693754415711226,0.280567758391174,0.15092399865456296,0.732408548065399,0.3371491688412267,0.2542671145848615,0.1483166798751575,0,0,0,negative,US,individual,unknown,reply,no,2,1,3,0,4,0,1,2,0,1,1,0.740201283625713,0.5916576554611414,1
2815,47574,1155,7903,41.18961038961039,2.8074600355239787,457,0,-0.999385849932489,0.5658969633550004,0.21532940500346864,3,0.49415322359809577,0.5360672668886253,0.5188151249369125,0.08683539251972161,0.0013236286719449097,0.7266669740505197,0.39809477974649177,0.3260171191666176,0.8505844266627256,0.07383399212660613,1,0,0,neutral,China,bot,unknown,retweet,yes,1,3,3,4,0,0,2,2,1,0,2,0.25841760244072065,0.14244183851524908,1
3375,91051,4477,18168,20.337502792048248,5.383111111111111,211,0,0.37570437008430746,0.03605976206226713,0.4472393086332488,0,0.7818927084903275,0.4286887796123935,0.5659922646398592,0.45441378818770195,0.9414299385814593,0.6542422972551021,0.5835371078352136,0.4250005821231193,0.5111291775672459,0.4205603570187516,0,1,0,neutral,Russia,organisational,unknown,original,no,3,0,1,2,0,0,2,2,2,1,1,0.48882155661705895,0.2709735579137301,1
2967,36182,2185,26863,16.559267734553774,9.053926525109539,77,0,0.5340233880368428,0.08524924501155029,0.9766211013513589,9,0.6601303889505533,0.11068281203548591,0.580771741918851,0.6947799461534385,0.4302488765543562,0.2922941961065526,0.09851726297308983,0.9908614549886156,0.9212115550622249,0.8090921994009956,0,0,0,negative,India,individual,female,retweet,yes,3,2,1,3,1,1,0,1,1,1,0,0.9352927216466865,0.7805691384650028,1
3279,570,7086,43381,0.08044030482641829,13.229948154925282,269,1,-0.580145145441014,0.7050840346141091,0.8199067984038756,0,0.4359349047817289,0.7549673976059635,0.6487205128636212,0.5626158413895062,0.08284717201742364,0.8921374837720002,0.15802047510762451,0.0912356406495024,0.5851645854905739,0.4388350921759775,1,0,1,neutral,Russia,individual,male,reply,no,0,4,1,4,1,1,2,2,1,0,1,0.7509203982431668,0.6568038894699041,1
1253,97790,2317,28548,42.205438066465256,22.783719074221867,153,0,-0.020752337179651192,0.7356081065021166,0.8465933573002006,0,0.11894392458004954,0.6890815882366191,0.06076419003058986,0.7263568331365131,0.16495712834425802,0.5522863453068966,0.7830373428921408,0.29465248351109286,0.5039769143852453,0.14108025097352705,0,0,0,negative,Russia,individual,male,original,yes,0,4,4,4,1,2,1,2,1,1,2,0.8154413537273644,0.6529645283818668,0
2901,19288,3621,49956,5.326705330019331,17.22026887280248,220,0,-0.8214282021641284,0.8139806731727988,0.8607699047280787,3,0.957156922368007,0.3947291382715882,0.61649810493635,0.9751201418012574,0.3233378094082998,0.06901902925534464,0.029315472153112032,0.2920021029420736,0.6939345970153911,0.4887090275406937,0,0,0,neutral,Other,individual,female,retweet,no,3,3,1,3,4,1,1,0,1,2,1,0.8034704006325801,0.6916875652422555,1
578,78824,4491,8990,17.55154753952349,15.55363321799308,368,1,0.49349976503069515,0.47424151177030494,0.6195453401215579,0,0.2703705254504867,0.380815356748068,0.7169485818585107,0.3422718098048221,0.5516939431307192,0.061450924932735074,0.049195997302384664,0.9745007783023064,0.7839713023559621,0.3373706322985187,0,0,0,neutral,China,organisational,female,reply,no,0,0,0,3,1,1,0,0,1,1,2,0.6722161585786827,0.542266745075535,0
2123,29877,2511,11467,11.898446833930706,5.4013188883655205,445,1,0.694912037126705,0.8598074820161882,0.7439339238624784,5,0.2778345458750173,0.15593511494594314,0.3107231350367129,0.7708731590749056,0.7037160793550481,0.14318695008107374,0.5080234915859527,0.40717800001843607,0.015257768655518977,0.5018685666999155,1,0,0,negative,US,individual,female,reply,no,0,0,3,2,4,1,0,1,2,1,2,0.6816274982043931,0.5596270621843598,1
435,84425,7842,23901,10.765748533537362,54.9448275862069,346,1,-0.7836266853506788,0.16683829164162434,0.35896091463428725,1,0.6455022218385325,0.7535493470877495,0.978578830473357,0.09407131743687258,0.3078511888748412,0.21126336806296608,0.1705292762587075,0.5669719345040551,0.5222835603574544,0.3911372369273338,0,0,0,negative,Brazil,individual,male,original,yes,0,2,3,4,2,0,2,2,2,1,1,0.3168281333256485,0.29524589436631826,0
2151,917,8641,23301,0.10612197662307603,10.832635983263598,24,0,0.6329205068656694,0.24971641363500263,0.9984462265728508,0,0.7705096221471027,0.5995739043397662,0.14444508601144435,0.8697482332191487,0.9576164822197224,0.8874373414282631,0.293704077650797,0.19813096075499037,0.7757173954112548,0.6478891053436521,1,0,0,negative,Brazil,individual,female,original,no,0,4,2,4,0,0,1,1,0,0,1,1.0,0.8404529337889161,1
3494,75602,9546,37006,7.9197569662685945,10.59129937034917,463,1,0.5431403409690672,0.13450214760197132,0.27962216965464504,6,0.9841527653173495,0.08579344551294565,0.9104425225283873,0.7784322423611788,0.7603119028323408,0.7784483791836347,0.3988314247870419,0.012708339687787618,0.40749507941861585,0.8036245728204465,0,0,0,neutral,US,individual,female,retweet,no,2,4,3,0,1,1,0,1,2,0,2,0.2953315222327403,0.25541918598884894,1
764,95040,7848,19644,12.110091743119266,25.712041884816752,419,1,-0.30617335925820544,0.7975372605818766,0.5900074033035195,5,0.9691642606278063,0.37806345843691347,0.6764494079457165,0.5209674590028168,0.8257987698901348,0.2017241390172052,0.5222554006522371,0.33926941518258436,0.04511968507026487,0.8864531943556844,0,0,0,negative,India,individual,male,retweet,no,0,3,3,0,4,0,2,1,2,2,1,0.7113339835470175,0.4782871709101975,1
2786,64575,5404,4367,11.949481865284975,1.5674802584350322,353,0,0.38057905986716656,0.22867511838661891,0.28206167832119333,0,0.9137605242320807,0.9035609425685026,0.6643144781887336,0.8210334700101612,0.32364568883501643,0.2484923522506577,0.28353472127729795,0.6390330619554312,0.017553640114664204,0.7412901162346056,0,0,0,positive,China,individual,male,original,no,3,4,1,3,1,0,1,2,2,1,0,0.24048480670180483,0.14964571858302858,0
2854,72518,5393,38419,13.446690153903209,13.4614576033637,207,0,-0.9999037522113765,0.15551124275829564,0.11207105056007316,9,0.4353135673833498,0.4523746016562262,0.8760226599196654,0.6666234452548965,0.3809612058877542,0.6367880229122974,0.48354646909248944,0.6915404775151675,0.7938506245419168,0.35502300469332726,0,0,0,neutral,UK,organisational,male,original,yes,1,0,2,1,2,0,1,0,1,2,2,0.04116735190043258,0.18095274220411262,0
1330,39104,1293,16204,30.242846094354213,12.183458646616542,416,1,0.8635953089319972,0.6231106875880562,0.5675858148436767,8,0.1666696597564481,0.3249274993005772,0.8317292113006397,0.5522262327393552,0.5380617843492541,0.8715230729177079,0.37068457915513164,0.753875832324232,0.198075641297476,0.4484580277520215,0,0,0,neutral,Brazil,individual,female,original,no,4,0,0,1,3,1,0,0,2,0,1,0.5546643082216923,0.4242404058190914,1
2146,18062,2465,19755,7.3273833671399595,9.205498602050326,2,1,0.1007664706167457,0.0770820263606744,0.35334867086613975,5,0.5844712032866277,0.6437840754485948,0.3454344322994487,0.9460005119237314,0.45169696174557905,0.3167291235732078,0.08103110957801674,0.8606636441415677,0.17491677884993062,0.6417654618104982,1,0,0,negative,India,individual,male,retweet,no,3,2,0,0,3,1,2,1,1,2,1,0.33314994489836053,0.4008807750173188,1
2846,16999,3175,2093,5.354015748031496,0.7354181307097681,214,0,0.2406777281239989,0.044900277220172535,0.5832192675233877,1,0.017256505546768053,0.2029723776840583,0.7053698023157113,0.13026521701057814,0.2598917909751227,0.5254965735217054,0.8671273830352563,0.11562304234977061,0.28956062013033323,0.2198285154599422,1,0,0,neutral,UK,individual,male,reply,no,1,3,1,2,1,0,0,1,2,0,2,0.5949365039707841,0.48588301081475,1
1359,61845,7849,4001,7.8793476876035164,2.944076526857984,394,1,0.32931882707819726,0.10671764855245891,0.5586784766649928,6,0.19624883899539347,0.5238033982071795,0.05060258268692808,0.9929676718816512,0.9972709175592801,0.8903775487682022,0.281365903205251,0.08279261222139378,0.10216826159277526,0.7017628189794151,0,0,0,neutral,UK,individual,female,original,yes,3,4,1,2,1,1,1,2,0,0,2,0.5070388039579795,0.5078143321319102,1
2907,9941,9425,30783,1.0547480106100795,10.589267285861713,111,1,0.12273803443673348,0.00024088398716759496,0.5422567291435616,2,0.0025293967947646046,0.6695227535636455,0.46401843222580974,0.15443287706272635,0.8483575784068564,0.7706317672065411,0.6093732661473082,0.7876854032788555,0.05328650039648042,0.6497897625495056,0,0,0,neutral,China,organisational,female,original,no,0,2,0,3,4,1,1,1,1,2,1,0.5645207591004375,0.3084974456567959,1
2483,61169,9629,22940,6.35258074566414,9.238824003221909,441,0,0.7135277750789262,0.6969901542217924,0.12330112204652943,6,0.18053591257153878,0.8548784159750777,0.9377772607243146,0.4801759619858873,0.23798734445792025,0.8915094582878127,0.5698002152718847,0.4357513390325498,0.8722585455677851,0.6564871199220093,0,0,0,positive,US,individual,unknown,retweet,yes,3,0,0,0,0,0,2,0,2,1,1,0.11303068669140534,0.11467303385315579,0
447,23470,8444,7810,2.7794883941260067,17.472035794183444,191,1,0.2194036643030879,0.5622353217144787,0.4401807743503571,8,0.4747571233962561,0.69250430277787,0.2740894478013225,0.23141099685655364,0.89239854468441,0.27807385064696577,0.19916678234966345,0.9471167266716657,0.302783623886306,0.33332692833641864,1,0,0,positive,Russia,individual,female,original,no,0,0,1,4,3,2,1,2,0,0,0,0.5011630724883155,0.2599779362601395,1
2018,59821,8210,44040,7.286358099878197,21.82358771060456,401,1,0.8155199824809451,0.20987510903772388,0.8120039393987918,4,0.3933243110934159,0.3844097971685644,0.04997078906551655,0.27191364944262264,0.5868859663414088,0.6909341479816052,0.02995817043040072,0.9434847064519318,0.5823919919390759,0.6015668650680281,0,0,0,negative,UK,bot,male,retweet,no,4,2,3,2,3,2,2,2,0,2,1,0.8566454851816285,0.6650973660609287,1
1332,86669,2759,37322,31.413193185936933,28.01951951951952,46,1,0.16466324446801783,0.23300494797759586,0.31514349554463583,0,0.3692965649266392,0.767800173348311,0.5829449919414155,0.631831971047396,0.01256204886269252,0.11401259385954621,0.856931414811984,0.14165210572300813,0.8578008877781805,0.19773194735275645,0,1,0,neutral,Russia,organisational,female,original,no,3,1,0,2,3,2,1,2,0,0,1,0.3089057832350154,0.15662200747956845,0
249,44435,5255,26008,8.455756422454805,104.44979919678715,488,1,-0.6577551560388668,0.8109685984700397,0.44383150529206516,4,0.8309528639338625,0.8983999280708418,0.3550997630664606,0.03471014278671125,0.3461513809664476,0.6162078579702585,0.49768985547726696,0.6912247671428148,0.9774597416841997,0.1896959749573388,1,0,0,positive,US,individual,unknown,original,yes,3,1,2,4,0,0,0,0,0,1,0,0.4288431989213818,0.31236409611421584,1
166,4529,8414,18901,0.538269550748752,113.86144578313252,427,0,0.8271251116786058,0.5018201158603004,0.493831590320268,7,0.674996304645678,0.4777636246599396,0.37968347009920655,0.940746778685844,0.025732759414658024,0.3040255365164636,0.41446751475271426,0.06710731259027125,0.688490362060511,0.7685207952284199,0,0,0,negative,Russia,individual,male,retweet,no,4,3,0,0,3,2,1,1,1,2,2,0.4950606310077962,0.379101711021453,1
3553,83055,2,27433,41527.5,7.721080776808331,220,0,0.3632549967195535,0.6985283570817397,0.8627313125917447,7,0.936431762871106,0.004500785483282366,0.5824571870568152,0.279622123898843,0.08777053122200884,0.7014803144424896,0.7629105150313491,0.4034100244232539,0.9501640949560998,0.3795603465444872,0,1,0,negative,UK,individual,unknown,retweet,no,2,0,4,2,0,2,0,0,2,0,0,0.8082047078912332,0.7043386768647205,1
3032,12192,8130,41465,1.499630996309963,13.675791556728232,186,1,0.3984779888711123,0.45275545127491557,0.6555997692260189,2,0.44534109067767247,0.8809180259518441,0.6215890593482194,0.2725325653152574,0.17897730646453314,0.1418745729821087,0.03315892171728407,0.841710043807598,0.42352172874648375,0.5445988151602528,1,0,0,negative,China,organisational,female,original,no,1,2,2,2,3,1,0,0,0,0,2,0.6384544017160274,0.5446141067179764,1
1359,74102,1259,22189,58.857823669579034,16.327446651949963,49,1,0.9709635011432034,0.23771802602079228,0.100202534837314,3,0.2722296754759518,0.16544199160875095,0.43732196558199476,0.8635637299212194,0.48439864366620355,0.6655802690520757,0.7652152837183755,0.46095952252140293,0.7895442118957529,0.292742179549632,0,0,0,neutral,Brazil,individual,female,original,no,4,1,3,1,3,1,1,2,1,0,0,0.11560751796278151,0.11351783412216726,0
1020,72762,8190,45139,8.884249084249085,44.253921568627455,196,1,-0.8496068915808417,0.9704028006829069,0.8651709858050213,7,0.12268453803335555,0.12632550498037332,0.5075492421894838,0.7648361866273349,0.3812887073752237,0.7085191352644183,0.4089144633737234,0.03361343328465227,0.9376027394702742,0.23585501933074815,0,1,0,negative,China,individual,female,reply,no,3,3,0,2,4,0,0,0,1,0,1,0.8987435835150899,0.8023625563807791,1
542,86795,4323,28730,20.077492482072635,53.00738007380074,215,1,-0.14281478580965734,0.5656475633753975,0.8320659754820899,7,0.672027395685146,0.3076785657400315,0.9932557567458055,0.6717219309875556,0.14899617191358006,0.8571563154922882,0.551623705320333,0.24032864368798712,0.05315938608516457,0.7798667655012489,0,0,0,neutral,India,bot,male,retweet,no,0,0,1,4,4,0,1,2,1,0,0,0.9108575293851214,0.6969395527046668,1
759,34087,5773,9236,5.904555690282349,12.168642951251647,412,1,-0.5218092140267696,0.1309819037679124,0.7536459805991754,6,0.841741088471657,0.3799837453907612,0.957147958034555,0.1463584506026966,0.39455542517935727,0.687076591032002,0.7524392405465417,0.0863704431405512,0.31744853121992445,0.7941811442456145,0,0,0,negative,Brazil,individual,female,retweet,no,1,2,2,2,2,0,1,0,1,0,2,0.8312976877810553,0.569487839728074,1
3178,66677,2568,46537,25.964563862928348,14.64348646947766,220,1,0.2608529294273143,0.40609004218390676,0.46605801831883764,5,0.1837393642617563,0.799376698186652,0.7073170720243042,0.7696167191060016,0.30433949113572223,0.5228642817750819,0.546810592023354,0.40823529183963747,0.7402534682769629,0.8362851655195808,0,0,0,negative,UK,individual,male,retweet,no,4,3,1,0,4,1,0,2,2,1,2,0.5300114119244195,0.33644745017764355,1
3635,4627,1885,7061,2.4546419098143235,1.9425034387895461,379,1,0.6136233674961438,0.3293374119469007,0.7575453834858068,3,0.8787527445125362,0.38918338511312867,0.1614795269389825,0.36076629132968974,0.4101559389080358,0.7841596523553163,0.06177222346151101,0.6966990490094966,0.31526990451609316,0.8544452449343922,0,0,0,neutral,India,organisational,male,retweet,no,3,4,4,1,3,0,0,0,2,2,2,0.729842882516102,0.6347289648971597,1
